Ver. 2010.09,unit,Town,Lat. ,Long. ,Trees,Beech,Maples,Birches,Ashs,Hemlock,Basswood,Elms,Pines,Hickories,Spruces,Fir,Cedar,Oaks,Chestnut,Ironwoods,Poplars,Tamarack,Cherries,Chamae'is,Nyssa,Juglans ,Buttonwood,Liriodendron ,Magnolia
NH,%,Amherst-road,42.89,-71.63,87,0.022988506,0.08045977,0.034482759,0.011494253,0.045977011,0,0,0.310344828,0.011494253,0,0,0,0.32183908,0.149425287,0,0,0,0,0,0,0,0,0,0
NH,%,Chesterfield-road,42.8893,-72.4607,124,0.241935484,0.14516129,0.072580645,0.016129032,0.290322581,0,0.008064516,0.064516129,0,0.008064516,0,0,0.10483871,0.016129032,0,0,0,0.016129032,0,0,0,0,0,0
NH,%,Londonderry ,42.8717,-71.3617,604,0.001655629,0.056291391,0.026490066,0.029801325,0.011589404,0.001655629,0.008278146,0.36589404,0.024834437,0.003311258,0,0,0.433774834,0.013245033,0,0.021523179,0,0,0,0,0.001655629,0,0,0
NH,%,Lower Ashelot (Swanzey),42.8562,-72.2912,440,0.131818182,0.104545455,0.068181818,0.015909091,0.265909091,0.022727273,0,0.197727273,0,0.009090909,0.004545455,0,0.168181818,0.006818182,0,0.004545455,0,0,0,0,0,0,0,0
NH,%,Winchester,42.8,-72.42,358,0.055865922,0.125698324,0.089385475,0.005586592,0.226256983,0.005586592,0.022346369,0.203910615,0.025139665,0.008379888,0,0,0.159217877,0.067039106,0,0.005586592,0,0,0,0,0,0,0,0
NH,%,Dunstable (Nashua),42.79,-71.5,481,0,0.033264033,0.008316008,0.029106029,0.004158004,0.002079002,0.002079002,0.232848233,0.012474012,0.002079002,0,0,0.588357588,0.066528067,0,0.014553015,0,0.002079002,0,0,0,0,0,0
NH,%,Rindge-road,42.79,-72.05,95,0.115789474,0.115789474,0.126315789,0.031578947,0.315789474,0,0,0.178947368,0,0.052631579,0,0,0.010526316,0.031578947,0,0.010526316,0,0,0,0,0,0,0,0
NH,%,Richmond-TRroad,42.77,-72.28,62,0.177419355,0.177419355,0.112903226,0.032258065,0.241935484,0,0.016129032,0.064516129,0,0,0,0,0.161290323,0.016129032,0,0,0,0,0,0,0,0,0,0
NH,%,New Ipswich,42.755,-71.92,126,0.523809524,0.111111111,0.023809524,0.031746032,0.206349206,0.007936508,0,0.007936508,0,0.071428571,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0
VT,%,Berkshire,44.97,-72.76,112,0.4375,0.178571429,0.089285714,0.026785714,0.151785714,0.044642857,0,0,0,0.044642857,0,0,0,0,0.026785714,0,0,0,0,0,0,0,0,0
VT,%,Highgate vic.,44.97,-72.99,53,0.41509434,0.094339623,0.075471698,0.113207547,0.20754717,0,0,0.018867925,0,0,0,0.037735849,0.018867925,0,0.018867925,0,0,0,0,0,0,0,0,0
VT,%,JayVT,44.9683,-72.485,135,0.340740741,0.088888889,0.074074074,0.007407407,0.118518519,0,0.007407407,0.007407407,0,0.311111111,0.037037037,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Averill,44.9583,-71.6983,114,0.026315789,0.070175439,0.175438596,0,0.00877193,0,0,0,0,0.526315789,0.192982456,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Ducansborough (Newport) ,44.9512,-72.3036,534,0.290262172,0.200374532,0.028089888,0.024344569,0.129213483,0.014981273,0,0,0,0.196629213,0.073033708,0.043071161,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Lemington,44.8933,-71.5767,91,0.153846154,0.054945055,0.373626374,0,0,0,0,0,0,0.307692308,0.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Swanton,44.882,-73.09,361,0.252077562,0.105263158,0.085872576,0.074792244,0.293628809,0.033240997,0.022160665,0,0,0,0.022160665,0.033240997,0,0,0.066481994,0,0,0,0,0,0,0,0,0
VT,%,Caldersburgh/Navy (Charleston/Morgan/Gores),44.88,-72.04,86,0.23255814,0.174418605,0.104651163,0,0.034883721,0,0,0,0,0.313953488,0.104651163,0.034883721,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Enosburgh/Bakersfield comps,44.83,-72.76,111,0.432432432,0.126126126,0.072072072,0.009009009,0.198198198,0.009009009,0.018018018,0,0,0.063063063,0.009009009,0,0.009009009,0,0.054054054,0,0,0,0,0,0,0,0,0
VT,%,Irasburg,44.81,-72.2833,184,0.217391304,0.190217391,0.108695652,0.010869565,0.125,0.016304348,0.005434783,0,0,0.195652174,0.086956522,0.010869565,0,0,0.032608696,0,0,0,0,0,0,0,0,0
VT,%,Fairfield,44.81,-72.92,110,0.418181818,0.163636364,0.118181818,0.018181818,0.154545455,0.036363636,0.027272727,0.009090909,0,0.009090909,0.009090909,0.009090909,0.009090909,0,0.018181818,0,0,0,0,0,0,0,0,0
VT,%,Lowell vic.,44.8,-72.45,60,0.3,0.2,0.083333333,0.016666667,0.133333333,0.016666667,0,0,0,0.15,0.05,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Brunswick/Minehead (Bloomfield),44.79,-71.66,71,0.126760563,0.056338028,0.225352113,0.042253521,0.098591549,0.014084507,0.014084507,0.028169014,0,0.267605634,0.098591549,0.028169014,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Westmore,44.7617,-72.0167,120,0.416666667,0.091666667,0.166666667,0.025,0.008333333,0,0,0,0,0.2,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Ferdinand (Random & Wenlock),44.75,-71.79,81,0.111111111,0.049382716,0.24691358,0,0.049382716,0,0,0.012345679,0,0.395061728,0.086419753,0.024691358,0,0,0,0.012345679,0,0,0,0,0,0,0,0
VT,%,Georgia,44.74,-73.1243,178,0.43258427,0.174157303,0.04494382,0.039325843,0.140449438,0.033707865,0.04494382,0.039325843,0.005617978,0,0,0.011235955,0.011235955,0,0.016853933,0.005617978,0,0,0,0,0,0,0,0
VT,%,Newark,44.7067,-71.9267,69,0.333333333,0.130434783,0.072463768,0,0.014492754,0,0,0,0,0.333333333,0.043478261,0.043478261,0,0,0.014492754,0,0,0,0,0,0,0,0,0
VT,%,Fairfax /Fletcher composite,44.7,-73.02,180,0.366666667,0.238888889,0.077777778,0.022222222,0.122222222,0.038888889,0.038888889,0.022222222,0,0.016666667,0,0,0.005555556,0,0.027777778,0,0,0.005555556,0,0,0.011111111,0,0,0
VT,%,Glover vic.,44.69,-72.23,48,0.208333333,0.208333333,0.104166667,0.020833333,0.083333333,0,0,0,0,0.229166667,0.104166667,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Sutton,44.6583,-72.0433,87,0.298850575,0.206896552,0.034482759,0.022988506,0.057471264,0,0.022988506,0,0,0.206896552,0.091954023,0.045977011,0,0,0,0,0.011494253,0,0,0,0,0,0,0
VT,%,East Haven,44.6517,-71.83,138,0.144927536,0.065217391,0.137681159,0,0.02173913,0,0,0,0,0.420289855,0.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Cambridge compos,44.645,-72.837,119,0.319327731,0.201680672,0.100840336,0.008403361,0.109243697,0.008403361,0.042016807,0.025210084,0,0.134453782,0,0,0,0,0,0,0,0,0,0,0.042016807,0,0,0
VT,%,Milton,44.642,-73.123,412,0.395631068,0.17961165,0.031553398,0.050970874,0.084951456,0.033980583,0.036407767,0.07038835,0,0.009708738,0,0.012135922,0.024271845,0,0.048543689,0.002427184,0,0.002427184,0,0,0.009708738,0,0,0
VT,%,Maidstone,44.64,-71.62,130,0.346153846,0.1,0.138461538,0.030769231,0.130769231,0.015384615,0,0.007692308,0,0.2,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Hyde Park,44.621,-72.566,90,0.255555556,0.188888889,0.055555556,0,0.188888889,0.011111111,0,0.011111111,0,0.211111111,0.022222222,0,0,0,0.022222222,0,0,0.011111111,0,0,0.011111111,0,0,0
VT,%,Westford,44.5933,-73.03,244,0.62295082,0.143442623,0.016393443,0.004098361,0.098360656,0.028688525,0.008196721,0,0,0.036885246,0.004098361,0,0,0,0.020491803,0,0.008196721,0,0,0,0,0,0,0
VT,%,Wolcott vic.,44.57,-72.46,56,0.196428571,0.214285714,0.214285714,0,0.053571429,0,0,0.017857143,0,0.214285714,0.089285714,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Underhill,44.5533,-72.9167,246,0.573170732,0.12195122,0.040650407,0.024390244,0.056910569,0.004065041,0.012195122,0,0,0.158536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Colchester,44.5467,-73.1767,264,0.253787879,0.196969697,0.049242424,0.053030303,0.018939394,0.037878788,0.018939394,0.196969697,0.003787879,0,0,0.026515152,0.068181818,0,0.03030303,0.022727273,0.003787879,0,0,0,0.011363636,0.003787879,0,0
VT,%,Lyndon,44.54,-72.007,72,0.263888889,0.208333333,0.138888889,0.041666667,0.125,0.055555556,0,0,0,0.041666667,0.111111111,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Essex,44.523,-73.056,205,0.424390244,0.07804878,0.043902439,0.063414634,0.107317073,0.029268293,0.029268293,0.107317073,0,0.029268293,0,0.004878049,0.034146341,0,0.029268293,0.014634146,0,0,0,0,0.004878049,0,0,0
VT,%,Elmore,44.4967,-72.5133,448,0.236607143,0.102678571,0.194196429,0.006696429,0.102678571,0.008928571,0,0,0,0.28125,0.044642857,0,0,0,0.002232143,0.002232143,0.017857143,0,0,0,0,0,0,0
VT,%,Mansfield composite,44.4933,-72.8017,193,0.502590674,0.10880829,0.103626943,0.015544041,0.093264249,0.010362694,0.041450777,0,0,0.113989637,0,0,0,0,0.005181347,0,0,0,0,0,0.005181347,0,0,0
VT,%,Walden vic.,44.48,-72.24,52,0.230769231,0.25,0.096153846,0.019230769,0.057692308,0,0,0,0,0.211538462,0.096153846,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0
VT,%,Jericho,44.478,-72.969,341,0.565982405,0.146627566,0.058651026,0.014662757,0.064516129,0.017595308,0.014662757,0.026392962,0,0.049853372,0,0,0,0,0.032258065,0.005865103,0,0,0,0,0,0,0,0
VT,%,Lunenburg/Concord,44.4705,-71.7202,94,0.212765957,0.085106383,0.14893617,0.010638298,0.117021277,0,0,0.021276596,0,0.276595745,0.127659574,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Burlington,44.46,-73.19,240,0.258333333,0.120833333,0.079166667,0.029166667,0.083333333,0.020833333,0.025,0.166666667,0.004166667,0.058333333,0,0.016666667,0.066666667,0,0.0375,0.004166667,0.020833333,0,0,0,0.004166667,0,0,0
VT,%,St. Johnsbury,44.44,-72.0033,90,0.377777778,0.211111111,0.055555556,0.022222222,0.211111111,0,0.011111111,0,0,0.044444444,0.033333333,0.011111111,0,0,0,0.011111111,0,0,0,0,0,0,0,0
VT,%,Danville/Walden Gore,44.4317,-72.1583,285,0.357894737,0.185964912,0.161403509,0.035087719,0.038596491,0.007017544,0.003508772,0,0,0.063157895,0.129824561,0.010526316,0,0,0.003508772,0,0,0,0,0,0.003508772,0,0,0
VT,%,Williston/Jericho/EssexJct.,44.431,-73.087,318,0.509433962,0.141509434,0.031446541,0.018867925,0.08490566,0.034591195,0.028301887,0.022012579,0.006289308,0.006289308,0,0.009433962,0.012578616,0,0.062893082,0.003144654,0,0,0,0,0.01572327,0.009433962,0,0
VT,%,Bolton,44.4067,-72.8617,153,0.267973856,0.117647059,0.150326797,0.013071895,0.026143791,0,0.006535948,0,0,0.307189542,0.026143791,0,0.006535948,0,0.006535948,0,0,0.013071895,0,0,0.006535948,0,0,0
VT,%,Cabot,44.405,-72.295,82,0.280487805,0.207317073,0.097560976,0,0.048780488,0.012195122,0,0,0,0.158536585,0.146341463,0.036585366,0,0,0.012195122,0,0,0,0,0,0,0,0,0
VT,%,Wat'byVT,44.3854,-72.7443,185,0.302702703,0.102702703,0.124324324,0.010810811,0.248648649,0.010810811,0.032432432,0.016216216,0,0.108108108,0,0,0,0,0.027027027,0,0,0,0,0,0.016216216,0,0,0
VT,%,Shelburne,44.385,-73.21,61,0.295081967,0.163934426,0.131147541,0.032786885,0.131147541,0.032786885,0.081967213,0.016393443,0.016393443,0,0,0,0.032786885,0,0.06557377,0,0,0,0,0,0,0,0,0
VT,%,Waterford combi,44.3804,-71.9617,62,0.306451613,0.048387097,0.048387097,0.032258065,0.14516129,0,0,0.080645161,0,0.193548387,0.048387097,0,0.032258065,0,0.064516129,0,0,0,0,0,0,0,0,0
VT,%,Calais composite,44.37,-72.4633,167,0.305389222,0.215568862,0.077844311,0.017964072,0.155688623,0.005988024,0.05988024,0,0,0.137724551,0.011976048,0,0,0,0.005988024,0,0,0,0,0,0.005988024,0,0,0
VT,%,Hindsburg/Richmond,44.3617,-73.05667,122,0.352459016,0.221311475,0.06557377,0.032786885,0.049180328,0.057377049,0.040983607,0.016393443,0.016393443,0.06557377,0,0,0.016393443,0,0.032786885,0,0,0,0,0,0.024590164,0,0,0
VT,%,Middlesex,44.3347,-72.6335,147,0.31292517,0.149659864,0.047619048,0.006802721,0.210884354,0.020408163,0,0.013605442,0,0.176870748,0.027210884,0,0,0,0.013605442,0,0,0,0,0,0.006802721,0,0,0
VT,%,Peacham,44.33,-72.2,88,0.329545455,0.090909091,0.102272727,0.011363636,0.068181818,0,0,0,0,0.329545455,0.068181818,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Barnet,44.325,-72.079,121,0.355371901,0.132231405,0.066115702,0.049586777,0.165289256,0,0.016528926,0.074380165,0,0.049586777,0.033057851,0.024793388,0,0,0.024793388,0,0,0.008264463,0,0,0,0,0,0
VT,%,New Huntington  composite,44.324,-72.95,378,0.478835979,0.185185185,0.063492063,0.026455026,0.148148148,0.002645503,0.015873016,0.005291005,0,0.063492063,0,0,0.002645503,0,0,0,0,0,0,0,0.005291005,0,0,0
VT,%,Charlotte,44.3111,-73.228,274,0.437956204,0.175182482,0.032846715,0.047445255,0.098540146,0.047445255,0.00729927,0.065693431,0,0,0,0,0.02189781,0,0.058394161,0.00729927,0,0,0,0,0,0,0,0
VT,%,Duxbury,44.3067,-72.82,228,0.429824561,0.078947368,0.131578947,0.004385965,0.078947368,0.004385965,0,0,0,0.192982456,0.021929825,0,0,0,0.013157895,0,0,0.00877193,0,0,0.004385965,0.004385965,0,0
VT,%,Marshfield/Plainfield,44.3,-72.37,76,0.263157895,0.157894737,0.118421053,0.013157895,0.105263158,0.013157895,0,0,0,0.210526316,0.092105263,0.013157895,0,0,0.013157895,0,0,0,0,0,0,0,0,0
VT,%,Montpelier,44.285,-72.52,186,0.247311828,0.279569892,0.048387097,0.010752688,0.220430108,0.037634409,0.021505376,0,0,0.102150538,0.021505376,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0
VT,%,Moretown,44.2596,-72.7198,780,0.407692308,0.143589744,0.085897436,0.01025641,0.134615385,0.01025641,0.006410256,0,0,0.175641026,0.015384615,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0
VT,%,Starksboro,44.24,-73.02,81,0.358024691,0.197530864,0.024691358,0,0.111111111,0,0.012345679,0,0,0.234567901,0,0.012345679,0,0,0.012345679,0.012345679,0,0.012345679,0,0,0,0,0,0
VT,%,Groton,44.2383,-72.23,941,0.268862912,0.11370882,0.12858661,0.020191286,0.15727949,0.007438895,0,0.002125399,0,0.241232731,0.044633369,0.002125399,0,0,0.008501594,0,0,0,0,0,0,0,0,0
VT,%,Ryegate combi,44.226,-72.115,591,0.438240271,0.148900169,0.043993232,0.010152284,0.189509306,0.020304569,0.003384095,0.023688663,0,0.096446701,0.008460237,0.008460237,0.003384095,0,0.003384095,0.001692047,0,0,0,0,0,0,0,0
VT,%,Ferrisburg,44.2167,-73.2433,104,0.278846154,0.153846154,0.019230769,0.115384615,0.086538462,0.038461538,0.019230769,0.105769231,0.009615385,0.028846154,0,0.009615385,0.076923077,0,0.038461538,0.009615385,0,0.009615385,0,0,0,0,0,0
VT,%,Berlin,44.21,-72.61,98,0.346938776,0.173469388,0.010204082,0.010204082,0.224489796,0.010204082,0.020408163,0,0,0.12244898,0,0.020408163,0,0,0.040816327,0,0,0,0,0,0.010204082,0,0,0
VT,%,Bristol&Monkton,44.18,-73.1,191,0.513089005,0.12565445,0.057591623,0.020942408,0.083769634,0.02617801,0.020942408,0.041884817,0,0.020942408,0.005235602,0.020942408,0.015706806,0,0.031413613,0.005235602,0.005235602,0,0,0,0.005235602,0,0,0
VT,%,Panton,44.14,-73.32,196,0.285714286,0.102040816,0.005102041,0.081632653,0.040816327,0.015306122,0.035714286,0.163265306,0.020408163,0,0,0.005102041,0.183673469,0,0.051020408,0,0,0.005102041,0,0,0,0,0,0
VT,%,Kempton (Orange/Barre),44.1318,-72.3843,96,0.322916667,0.302083333,0.114583333,0.041666667,0.072916667,0.010416667,0.010416667,0,0,0.09375,0.010416667,0.010416667,0,0,0.010416667,0,0,0,0,0,0,0,0,0
VT,%,Newbury,44.114,-72.127,309,0.27184466,0.103559871,0.071197411,0.019417476,0.249190939,0.025889968,0.009708738,0.097087379,0.003236246,0.019417476,0.029126214,0.003236246,0.084142395,0,0,0.003236246,0,0.003236246,0,0,0.006472492,0,0,0
VT,%,New Haven,44.11,-73.18,388,0.396907216,0.141752577,0.028350515,0.051546392,0.154639175,0.033505155,0.038659794,0.079896907,0.005154639,0,0,0.012886598,0.028350515,0,0.025773196,0,0,0,0,0,0,0.00257732,0,0
VT,%,Williamstown vic.,44.11,-72.54,57,0.368421053,0.245614035,0.052631579,0.01754386,0.192982456,0.01754386,0,0,0,0.01754386,0.035087719,0,0.01754386,0,0.035087719,0,0,0,0,0,0,0,0,0
VT,%,Warren ,44.1028,-72.8528,163,0.36809816,0.18404908,0.073619632,0,0.030674847,0.024539877,0,0,0,0.282208589,0.018404908,0,0,0,0.012269939,0,0,0,0,0,0,0,0,0
VT,%,Addison,44.077,-73.335,147,0.319727891,0.217687075,0,0.06122449,0.047619048,0.006802721,0.040816327,0.102040816,0.006802721,0,0,0.006802721,0.115646259,0,0.034013605,0.027210884,0,0.006802721,0,0,0,0,0,0
VT,%,Weybridge,44.0405,-73.225,304,0.319078947,0.095394737,0.036184211,0.101973684,0.108552632,0.075657895,0.019736842,0.108552632,0.006578947,0,0,0.009868421,0.042763158,0,0.075657895,0,0,0,0,0,0,0,0,0
VT,%,Corinth,44.0396,-72.299,250,0.36,0.2,0.116,0.032,0.132,0.028,0.004,0,0,0.052,0.052,0,0,0,0.024,0,0,0,0,0,0,0,0,0
VT,%,Brookfield,44.034,-72.589,93,0.408602151,0.247311828,0.064516129,0.086021505,0.043010753,0.021505376,0.043010753,0,0,0.021505376,0,0,0,0,0.032258065,0,0,0.010752688,0,0,0.021505376,0,0,0
VT,%,Bradford,44.014,-72.165,100,0.35,0.2,0.08,0.04,0.27,0.01,0,0.03,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
VT,%,Middlebury,44.0068,-73.1165,170,0.305882353,0.176470588,0.023529412,0.029411765,0.194117647,0.023529412,0.052941176,0.029411765,0,0.023529412,0,0,0.029411765,0,0.082352941,0.005882353,0,0.005882353,0,0,0,0,0,0
VT,%,Ripton (&Goshen),43.99,-73.01,161,0.248447205,0.055900621,0.223602484,0.00621118,0.068322981,0.01242236,0,0.00621118,0,0.341614907,0.02484472,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0
VT,%,Bridport partial,43.984,-73.339,139,0.309352518,0.201438849,0.09352518,0.050359712,0.035971223,0.043165468,0.007194245,0.057553957,0.021582734,0,0,0,0.107913669,0,0.057553957,0.014388489,0,0,0,0,0,0,0,0
VT,%,Cornwall,43.972,-73.213,598,0.376254181,0.135451505,0.030100334,0.078595318,0.153846154,0.04180602,0.056856187,0.050167224,0.011705686,0.001672241,0,0.015050167,0.005016722,0,0.04180602,0,0,0,0,0,0.001672241,0,0,0
VT,%,Randolph,43.952,-72.623,86,0.23255814,0.290697674,0.093023256,0.034883721,0.209302326,0.046511628,0,0,0,0.069767442,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0
VT,%,Vershire,43.95,-72.3,229,0.532751092,0.200873362,0.013100437,0.004366812,0.148471616,0.008733624,0.008733624,0,0,0.061135371,0.008733624,0,0.008733624,0,0.004366812,0,0,0,0,0,0,0,0,0
VT,%,Fairlee,43.9317,-72.205,239,0.405857741,0.154811715,0.025104603,0.008368201,0.317991632,0.016736402,0.0041841,0,0,0,0.020920502,0,0.008368201,0,0.037656904,0,0,0,0,0,0,0,0,0
VT,%,Hancock,43.92,-72.91,258,0.441860465,0.120155039,0.131782946,0.015503876,0.019379845,0,0,0,0,0.224806202,0.019379845,0,0,0,0.003875969,0,0,0.003875969,0,0,0,0,0,0
VT,%,Salisbury,43.92,-73.12,333,0.261261261,0.15015015,0.054054054,0.102102102,0.126126126,0.036036036,0.033033033,0.063063063,0.006006006,0.012012012,0,0.033033033,0.048048048,0,0.063063063,0,0.003003003,0,0,0,0.006006006,0,0,0
VT,%,Tunbridge,43.901,-72.4875,148,0.337837838,0.27027027,0.094594595,0.013513514,0.243243243,0.02027027,0.006756757,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0
VT,%,Shoreham,43.88,-73.3067,516,0.341085271,0.207364341,0.025193798,0.040697674,0.034883721,0.019379845,0.007751938,0.085271318,0.013565891,0,0,0.027131783,0.081395349,0,0.09496124,0.021317829,0,0,0,0,0,0,0,0
VT,%,Strafford,43.8733,-72.3617,77,0.441558442,0.233766234,0.077922078,0.025974026,0.103896104,0.064935065,0.025974026,0,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0
VT,%,Bethel,43.85,-72.67,139,0.410071942,0.143884892,0.086330935,0.014388489,0.223021583,0.014388489,0.021582734,0,0,0.079136691,0,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0
VT,%,Whiting/Sudbury/Monckton,43.835,-73.185,173,0.23699422,0.161849711,0.069364162,0.092485549,0.156069364,0.028901734,0.034682081,0.10982659,0.005780347,0,0,0.01734104,0.023121387,0,0.046242775,0.005780347,0,0,0,0,0,0,0,0
VT,%,Orwell,43.805,-73.2967,426,0.262910798,0.218309859,0.016431925,0.072769953,0.133802817,0.023474178,0.016431925,0.115023474,0.009389671,0,0,0.004694836,0.049295775,0,0.077464789,0,0,0,0,0,0,0,0,0
VT,%,Sharon,43.7883,-72.4567,371,0.407008086,0.180592992,0.129380054,0.032345013,0.132075472,0.02425876,0.029649596,0.008086253,0,0.005390836,0,0,0.02425876,0,0.008086253,0,0,0,0,0,0.010781671,0.005390836,0,0
VT,%,Chitt/Philad,43.778,-72.94,97,0.422680412,0.257731959,0.082474227,0.020618557,0.020618557,0,0.020618557,0,0,0.175257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Nor'ichVT ,43.752,-72.324,176,0.193181818,0.125,0.079545455,0.022727273,0.386363636,0.022727273,0.028409091,0.090909091,0.005681818,0,0,0,0.022727273,0,0,0,0,0,0,0.005681818,0.005681818,0,0,0
VT,%,Barnard,43.73,-72.626,506,0.306324111,0.205533597,0.098814229,0.019762846,0.18972332,0.031620553,0.009881423,0,0,0.106719368,0,0,0.001976285,0,0.007905138,0,0,0.001976285,0,0,0.015810277,0,0,0
VT,%,Benson ,43.7217,-73.3117,676,0.332840237,0.189349112,0.026627219,0.060650888,0.218934911,0.020710059,0.020710059,0.035502959,0.01183432,0,0,0,0.026627219,0,0.050295858,0,0,0.00147929,0,0,0.00443787,0,0,0
VT,%,Pittsford,43.71,-73.0333,1019,0.401373896,0.169774289,0.09421001,0.02747792,0.076545633,0.017664377,0.026496565,0.038272816,0,0.034347399,0.001962709,0.001962709,0.058881256,0,0.028459274,0.008832188,0,0.000981354,0,0,0.010794897,0.000981354,0,0
VT,%,Hubbardton,43.7067,-73.175,437,0.455377574,0.105263158,0.073226545,0.034324943,0.221967963,0.009153318,0.006864989,0.025171625,0,0,0,0.018306636,0.029748284,0,0.013729977,0.006864989,0,0,0,0,0,0,0,0
VT,%,Hartford,43.6675,-72.3858,85,0.235294118,0.176470588,0.047058824,0,0.258823529,0.011764706,0.011764706,0.117647059,0,0.011764706,0,0,0.094117647,0,0,0,0,0,0,0.011764706,0.023529412,0,0,0
VT,%,Killington,43.653,-72.806,48,0.416666667,0.125,0,0,0.166666667,0,0,0,0,0.270833333,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,%,Mendon,43.6467,-72.9083,188,0.388297872,0.074468085,0.20212766,0.031914894,0.106382979,0,0,0,0,0.154255319,0.015957447,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0
VT,%,Fair/West Haven,43.631,-73.335,660,0.278787879,0.137878788,0.046969697,0.036363636,0.192424242,0.040909091,0.034848485,0.065151515,0.013636364,0.003030303,0,0.012121212,0.072727273,0,0.057575758,0,0,0,0,0,0.003030303,0.001515152,0,0
VT,%,Bridgewater,43.62,-72.67,245,0.457142857,0.179591837,0.028571429,0.020408163,0.142857143,0.016326531,0,0,0,0.146938776,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0
VT,%,RutlandVT ,43.62,-73.016,351,0.35042735,0.153846154,0.094017094,0.022792023,0.085470085,0.028490028,0.051282051,0.05982906,0.002849003,0.014245014,0,0.002849003,0.054131054,0,0.054131054,0.008547009,0,0,0,0,0.011396011,0,0,0
VT,%,WoodstkVT,43.596,-72.556,130,0.384615385,0.161538462,0.053846154,0.030769231,0.2,0.053846154,0.023076923,0,0,0.030769231,0,0,0,0,0.053846154,0,0,0,0,0,0.007692308,0,0,0
VT,%,Clarendon,43.5333,-72.99,517,0.373307544,0.19729207,0.071566731,0.032882012,0.121856867,0.036750484,0.061895551,0.011605416,0,0.00967118,0,0,0.017408124,0,0.03868472,0,0.003868472,0,0,0,0.015473888,0.001934236,0,0
VT,%,Poultney all,43.53,-73.19,653,0.584992343,0.145482389,0.044410413,0.035222052,0.058192956,0.02143951,0.007656968,0.006125574,0.010719755,0.003062787,0,0,0.039816233,0,0.038284839,0.001531394,0,0.001531394,0,0,0,0,0,0
VT,%,Plymouth,43.53,-72.7233,567,0.389770723,0.167548501,0.093474427,0.017636684,0.130511464,0.005291005,0.003527337,0.001763668,0,0.15696649,0.008818342,0,0.007054674,0,0.005291005,0,0,0.003527337,0,0,0.005291005,0,0,0
VT,%,Shrewsbury,43.515,-72.865,642,0.394080997,0.109034268,0.144859813,0.017133956,0.066978193,0.004672897,0,0,0,0.228971963,0.021806854,0,0.001557632,0,0.001557632,0,0,0.003115265,0,0,0,0,0,0
VT,%,Reading ,43.5017,-72.5867,332,0.427710843,0.165662651,0.060240964,0.024096386,0.135542169,0.024096386,0.003012048,0,0,0.108433735,0.003012048,0,0,0,0.030120482,0,0,0.003012048,0,0,0.009036145,0,0,0
VT,%,Tinmouth ,43.4517,-73.07,182,0.516483516,0.247252747,0.049450549,0.010989011,0.021978022,0.038461538,0.021978022,0,0,0.065934066,0,0,0,0,0.010989011,0,0,0,0,0,0.010989011,0,0,0
VT,%,Wells,43.428,-73.203,742,0.447439353,0.099730458,0.066037736,0.045822102,0.055256065,0.04851752,0.018867925,0.052560647,0.014824798,0.004043127,0,0,0.103773585,0,0.029649596,0.004043127,0.002695418,0,0,0,0.002695418,0,0,0
VT,%,Ludlow/MtHolly,43.407,-72.7636,339,0.359882006,0.09439528,0.138643068,0.029498525,0.09439528,0.002949853,0,0,0,0.241887906,0.029498525,0,0.002949853,0,0.005899705,0,0,0,0,0,0,0,0,0
VT,%,Cavendish,43.4,-72.6,61,0.31147541,0.163934426,0.081967213,0.032786885,0.180327869,0.016393443,0.032786885,0,0,0.147540984,0,0,0,0,0.032786885,0,0,0,0,0,0,0,0,0
