      Lon      Lat    Year  FireRT
   -68.25    44.25    1998   154.1
   -68.25    44.25    1999   117.3
   -68.25    44.25    2000   139.3
   -68.25    44.25    2001   114.2
   -68.25    44.25    2002   134.2
   -68.25    44.25    2003   129.2
   -68.25    44.25    2004   153.0
   -68.25    44.25    2005   149.9
   -68.25    44.25    2006   484.0
   -68.25    44.25    2007   146.6
   -68.25    44.25    2008   183.4
   -68.25    44.25    2009  1000.0
   -68.25    44.25    2010   168.6
   -68.25    44.25    2011   472.4
   -68.25    44.25    2012   210.6
   -68.25    44.25    2013   577.3
   -68.25    44.25    2014   235.3
   -68.75    46.75    1901   223.0
   -68.75    46.75    1902   526.5
   -68.75    46.75    1903   119.2
   -68.75    46.75    1904   315.3
   -68.75    46.75    1905   135.4
   -68.75    46.75    1906   124.2
   -68.75    46.75    1907   409.8
   -68.75    46.75    1908   152.2
   -68.75    46.75    1909   234.3
   -68.75    46.75    1910   181.4
   -68.75    46.75    1911   123.6
   -68.75    46.75    1912   137.2
   -68.75    46.75    1913   134.9
   -68.75    46.75    1914   119.8
   -68.75    46.75    1915   133.0
   -68.75    46.75    1916   118.4
   -68.75    46.75    1917   463.1
   -68.75    46.75    1918   273.0
   -68.75    46.75    1919   137.7
   -68.75    46.75    1920   531.5
   -68.75    46.75    1921   294.6
   -68.75    46.75    1922   296.4
   -68.75    46.75    1923   119.7
   -68.75    46.75    1924   129.5
   -68.75    46.75    1925   121.6
   -68.75    46.75    1926   132.9
   -68.75    46.75    1927   223.1
   -68.75    46.75    1928   328.8
   -68.75    46.75    1929   131.3
   -68.75    46.75    1930   897.8
   -68.75    46.75    1931   196.6
   -68.75    46.75    1932   153.0
   -68.75    46.75    1933   382.5
   -68.75    46.75    1934   118.3
   -68.75    46.75    1935   125.1
   -68.75    46.75    1936   290.2
   -68.75    46.75    1937   145.1
   -68.75    46.75    1938   348.0
   -68.75    46.75    1939   914.8
   -68.75    46.75    1940   123.1
   -68.75    46.75    1941   157.4
   -68.75    46.75    1942   131.2
   -68.75    46.75    1943   591.0
   -68.75    46.75    1944   122.5
   -68.75    46.75    1945   168.3
   -68.75    46.75    1946   132.6
   -68.75    46.75    1947   207.2
   -68.75    46.75    1948   123.1
   -68.75    46.75    1949   129.3
   -68.75    46.75    1950   122.5
   -68.75    46.75    1951   274.1
   -68.75    46.75    1952   201.2
   -68.75    46.75    1953   118.3
   -68.75    46.75    1954   718.0
   -68.75    46.75    1955   144.7
   -68.75    46.75    1956   261.9
   -68.75    46.75    1957   145.0
   -68.75    46.75    1958  1000.0
   -68.75    46.75    1959   461.0
   -68.75    46.75    1960   296.3
   -68.75    46.75    1961   152.1
   -68.75    46.75    1962   298.7
   -68.75    46.75    1963   375.2
   -68.75    46.75    1964   232.6
   -68.75    46.75    1965   123.9
   -68.75    46.75    1966   183.0
   -68.75    46.75    1967  1000.0
   -68.75    46.75    1968   116.1
   -68.75    46.75    1969   397.5
   -68.75    46.75    1970   153.5
   -68.75    46.75    1971   129.4
   -68.75    46.75    1972   998.1
   -68.75    46.75    1973   148.4
   -68.75    46.75    1974   171.0
   -68.75    46.75    1975   174.3
   -68.75    46.75    1976   701.8
   -68.75    46.75    1977   148.0
   -68.75    46.75    1978   143.4
   -68.75    46.75    1979   313.3
   -68.75    46.75    1980   153.1
   -68.75    46.75    1981   777.3
   -68.75    46.75    1982   243.0
   -68.75    46.75    1983   147.8
   -68.75    46.75    1984   271.8
   -68.75    46.75    1985   387.1
   -68.75    46.75    1986   781.7
   -68.75    46.75    1987   276.8
   -68.75    46.75    1988   694.0
   -68.75    46.75    1989   151.4
   -68.75    46.75    1990   308.4
   -68.75    46.75    1991   250.7
   -68.75    46.75    1992   553.2
   -68.75    46.75    1993   728.5
   -68.75    46.75    1994   777.5
   -68.75    46.75    1995   118.3
   -68.75    46.75    1996   412.6
   -68.75    46.75    1997   351.9
   -68.75    46.75    1998   428.1
   -68.75    46.75    1999   168.1
   -68.75    46.75    2000   725.7
   -68.75    46.75    2001   308.8
   -68.75    46.75    2002   140.6
   -68.75    46.75    2003   212.6
   -68.75    46.75    2004   673.5
   -68.75    46.75    2005   384.6
   -68.75    46.75    2006   381.7
   -68.75    46.75    2007   200.2
   -68.75    46.75    2008   379.6
   -68.75    46.75    2009   139.3
   -68.75    46.75    2010   216.3
   -68.75    46.75    2011   586.2
   -68.75    46.75    2012   139.0
   -68.75    46.75    2013   639.7
   -68.75    46.75    2014   328.5
   -70.25    46.25    1901  1000.0
   -70.25    46.25    1902  1000.0
   -70.25    46.25    1903   902.4
   -70.25    46.25    1904  1000.0
   -70.25    46.25    1905  1000.0
   -70.25    46.25    1906  1000.0
   -70.25    46.25    1907  1000.0
   -70.25    46.25    1908   392.5
   -70.25    46.25    1909   757.2
   -70.25    46.25    1910  1000.0
   -70.25    46.25    1911   576.2
   -70.25    46.25    1912   808.4
   -70.25    46.25    1913   498.8
   -70.25    46.25    1914   118.8
   -70.25    46.25    1915   671.3
   -70.25    46.25    1916   518.7
   -70.25    46.25    1917  1000.0
   -70.25    46.25    1918  1000.0
   -70.25    46.25    1919   903.5
   -70.25    46.25    1920   753.6
   -70.25    46.25    1921   196.8
   -70.25    46.25    1922   368.4
   -70.25    46.25    1923   489.2
   -70.25    46.25    1924   964.9
   -70.25    46.25    1925   856.3
   -70.25    46.25    1926  1000.0
   -70.25    46.25    1927   887.6
   -70.25    46.25    1928  1000.0
   -70.25    46.25    1929   954.4
   -70.25    46.25    1930  1000.0
   -70.25    46.25    1931  1000.0
   -70.25    46.25    1932   793.5
   -70.25    46.25    1933   382.9
   -70.25    46.25    1934  1000.0
   -70.25    46.25    1935   934.0
   -70.25    46.25    1936  1000.0
   -70.25    46.25    1937  1000.0
   -70.25    46.25    1938  1000.0
   -70.25    46.25    1939  1000.0
   -70.25    46.25    1940   766.8
   -70.25    46.25    1941  1000.0
   -70.25    46.25    1942   534.1
   -70.25    46.25    1943   956.8
   -70.25    46.25    1944   831.2
   -70.25    46.25    1945   840.6
   -70.25    46.25    1946   485.9
   -70.25    46.25    1947   844.5
   -70.25    46.25    1948   519.9
   -70.25    46.25    1949   835.7
   -70.25    46.25    1950   974.4
   -70.25    46.25    1951  1000.0
   -70.25    46.25    1952  1000.0
   -70.25    46.25    1953   869.2
   -70.25    46.25    1954  1000.0
   -70.25    46.25    1955   841.6
   -70.25    46.25    1956  1000.0
   -70.25    46.25    1957   755.6
   -70.25    46.25    1958  1000.0
   -70.25    46.25    1959  1000.0
   -70.25    46.25    1960   334.8
   -70.25    46.25    1961   709.8
   -70.25    46.25    1962   785.0
   -70.25    46.25    1963   432.0
   -70.25    46.25    1964   464.2
   -70.25    46.25    1965   311.0
   -70.25    46.25    1966  1000.0
   -70.25    46.25    1967  1000.0
   -70.25    46.25    1968   309.1
   -70.25    46.25    1969  1000.0
   -70.25    46.25    1970   624.5
   -70.25    46.25    1971   619.9
   -70.25    46.25    1972  1000.0
   -70.25    46.25    1973  1000.0
   -70.25    46.25    1974   949.2
   -70.25    46.25    1975   721.0
   -70.25    46.25    1976  1000.0
   -70.25    46.25    1977  1000.0
   -70.25    46.25    1978   380.9
   -70.25    46.25    1979   359.3
   -70.25    46.25    1980   870.2
   -70.25    46.25    1981  1000.0
   -70.25    46.25    1982   595.1
   -70.25    46.25    1983   302.7
   -70.25    46.25    1984  1000.0
   -70.25    46.25    1985   541.2
   -70.25    46.25    1986  1000.0
   -70.25    46.25    1987   877.9
   -70.25    46.25    1988   615.9
   -70.25    46.25    1989   425.5
   -70.25    46.25    1990   869.8
   -70.25    46.25    1991   150.3
   -70.25    46.25    1992  1000.0
   -70.25    46.25    1993   931.5
   -70.25    46.25    1994  1000.0
   -70.25    46.25    1995   154.1
   -70.25    46.25    1996   540.1
   -70.25    46.25    1997   835.9
   -70.25    46.25    1998  1000.0
   -70.25    46.25    1999   565.5
   -70.25    46.25    2000   866.4
   -70.25    46.25    2001   766.2
   -70.25    46.25    2002   169.7
   -70.25    46.25    2003   846.6
   -70.25    46.25    2004  1000.0
   -70.25    46.25    2005   885.6
   -70.25    46.25    2006  1000.0
   -70.25    46.25    2007   898.8
   -70.25    46.25    2008  1000.0
   -70.25    46.25    2009   846.9
   -70.25    46.25    2010   244.2
   -70.25    46.25    2011  1000.0
   -70.25    46.25    2012   351.4
   -70.25    46.25    2013  1000.0
   -70.25    46.25    2014   941.2
   -72.75    47.25    1901   644.4
   -72.75    47.25    1902   933.8
   -72.75    47.25    1903   759.3
   -72.75    47.25    1904   515.7
   -72.75    47.25    1905   652.4
   -72.75    47.25    1906   349.2
   -72.75    47.25    1907   727.2
   -72.75    47.25    1908   369.6
   -72.75    47.25    1909   402.7
   -72.75    47.25    1910   752.2
   -72.75    47.25    1911   436.1
   -72.75    47.25    1912   423.4
   -72.75    47.25    1913   172.9
   -72.75    47.25    1914   417.1
   -72.75    47.25    1915   121.4
   -72.75    47.25    1916   125.1
   -72.75    47.25    1917   660.1
   -72.75    47.25    1918   713.7
   -72.75    47.25    1919   143.9
   -72.75    47.25    1920   436.2
   -72.75    47.25    1921   139.1
   -72.75    47.25    1922   123.6
   -72.75    47.25    1923   139.9
   -72.75    47.25    1924   310.2
   -72.75    47.25    1925   588.8
   -72.75    47.25    1926   417.7
   -72.75    47.25    1927  1000.0
   -72.75    47.25    1928   317.7
   -72.75    47.25    1929  1000.0
   -72.75    47.25    1930  1000.0
   -72.75    47.25    1931   704.0
   -72.75    47.25    1932   376.5
   -72.75    47.25    1933   123.9
   -72.75    47.25    1934   126.3
   -72.75    47.25    1935   279.8
   -72.75    47.25    1936   585.8
   -72.75    47.25    1937   141.7
   -72.75    47.25    1938   652.4
   -72.75    47.25    1939  1000.0
   -72.75    47.25    1940   135.0
   -72.75    47.25    1941   284.8
   -72.75    47.25    1942   136.7
   -72.75    47.25    1943   756.8
   -72.75    47.25    1944   426.7
   -72.75    47.25    1945   166.0
   -72.75    47.25    1946   344.0
   -72.75    47.25    1947   554.6
   -72.75    47.25    1948   209.2
   -72.75    47.25    1949   136.5
   -72.75    47.25    1950   184.2
   -72.75    47.25    1951   137.5
   -72.75    47.25    1952   797.1
   -72.75    47.25    1953   119.9
   -72.75    47.25    1954  1000.0
   -72.75    47.25    1955   233.6
   -72.75    47.25    1956   670.1
   -72.75    47.25    1957   727.0
   -72.75    47.25    1958  1000.0
   -72.75    47.25    1959  1000.0
   -72.75    47.25    1960   119.4
   -72.75    47.25    1961   609.4
   -72.75    47.25    1962   247.0
   -72.75    47.25    1963   127.2
   -72.75    47.25    1964   482.5
   -72.75    47.25    1965   909.5
   -72.75    47.25    1966   277.9
   -72.75    47.25    1967   932.9
   -72.75    47.25    1968   146.5
   -72.75    47.25    1969  1000.0
   -72.75    47.25    1970   907.9
   -72.75    47.25    1971   716.3
   -72.75    47.25    1972  1000.0
   -72.75    47.25    1973   677.9
   -72.75    47.25    1974  1000.0
   -72.75    47.25    1975   120.1
   -72.75    47.25    1976  1000.0
   -72.75    47.25    1977  1000.0
   -72.75    47.25    1978   972.1
   -72.75    47.25    1979   195.6
   -72.75    47.25    1980   174.0
   -72.75    47.25    1981   140.7
   -72.75    47.25    1982   245.9
   -72.75    47.25    1983   127.0
   -72.75    47.25    1984  1000.0
   -72.75    47.25    1985  1000.0
   -72.75    47.25    1986  1000.0
   -72.75    47.25    1987   587.2
   -72.75    47.25    1988   130.2
   -72.75    47.25    1989   337.3
   -72.75    47.25    1990   225.8
   -72.75    47.25    1991   185.9
   -72.75    47.25    1992  1000.0
   -72.75    47.25    1993  1000.0
   -72.75    47.25    1994  1000.0
   -72.75    47.25    1995   134.2
   -72.75    47.25    1996   245.7
   -72.75    47.25    1997   398.9
   -72.75    47.25    1998   166.2
   -72.75    47.25    1999   200.3
   -72.75    47.25    2000   345.2
   -72.75    47.25    2001   228.2
   -72.75    47.25    2002   129.4
   -72.75    47.25    2003   411.0
   -72.75    47.25    2004   372.4
   -72.75    47.25    2005   181.5
   -72.75    47.25    2006   194.2
   -72.75    47.25    2007   247.2
   -72.75    47.25    2008   242.2
   -72.75    47.25    2009   195.6
   -72.75    47.25    2010   273.8
   -72.75    47.25    2011  1000.0
   -72.75    47.25    2012   150.7
   -72.75    47.25    2013   890.3
   -72.75    47.25    2014   595.7
   -69.75    46.25    1901   823.0
   -69.75    46.25    1902  1000.0
   -69.75    46.25    1903   204.7
   -69.75    46.25    1904   644.3
   -69.75    46.25    1905   650.7
   -69.75    46.25    1906   345.9
   -69.75    46.25    1907   966.5
   -69.75    46.25    1908   121.3
   -69.75    46.25    1909   155.6
   -69.75    46.25    1910   183.3
   -69.75    46.25    1911   124.8
   -69.75    46.25    1912   334.2
   -69.75    46.25    1913   302.3
   -69.75    46.25    1914   118.1
   -69.75    46.25    1915   177.0
   -69.75    46.25    1916   182.5
   -69.75    46.25    1917   853.0
   -69.75    46.25    1918   469.4
   -69.75    46.25    1919   261.6
   -69.75    46.25    1920   173.7
   -69.75    46.25    1921   120.8
   -69.75    46.25    1922   137.5
   -69.75    46.25    1923   134.1
   -69.75    46.25    1924   280.7
   -69.75    46.25    1925   130.9
   -69.75    46.25    1926   237.8
   -69.75    46.25    1927   193.8
   -69.75    46.25    1928   743.8
   -69.75    46.25    1929   497.8
   -69.75    46.25    1930  1000.0
   -69.75    46.25    1931  1000.0
   -69.75    46.25    1932   194.0
   -69.75    46.25    1933   128.0
   -69.75    46.25    1934   489.6
   -69.75    46.25    1935   621.9
   -69.75    46.25    1936   799.6
   -69.75    46.25    1937  1000.0
   -69.75    46.25    1938   892.7
   -69.75    46.25    1939   525.8
   -69.75    46.25    1940   209.4
   -69.75    46.25    1941   702.3
   -69.75    46.25    1942   184.5
   -69.75    46.25    1943   704.0
   -69.75    46.25    1944   174.1
   -69.75    46.25    1945   570.4
   -69.75    46.25    1946   494.3
   -69.75    46.25    1947   433.5
   -69.75    46.25    1948   127.8
   -69.75    46.25    1949   267.3
   -69.75    46.25    1950   155.3
   -69.75    46.25    1951   830.3
   -69.75    46.25    1952   471.9
   -69.75    46.25    1953   136.8
   -69.75    46.25    1954  1000.0
   -69.75    46.25    1955   160.3
   -69.75    46.25    1956   621.1
   -69.75    46.25    1957   249.2
   -69.75    46.25    1958   921.2
   -69.75    46.25    1959   306.9
   -69.75    46.25    1960   139.9
   -69.75    46.25    1961   252.7
   -69.75    46.25    1962   284.6
   -69.75    46.25    1963   167.5
   -69.75    46.25    1964   148.7
   -69.75    46.25    1965   120.5
   -69.75    46.25    1966   375.1
   -69.75    46.25    1967  1000.0
   -69.75    46.25    1968   116.9
   -69.75    46.25    1969   415.6
   -69.75    46.25    1970   184.1
   -69.75    46.25    1971   139.6
   -69.75    46.25    1972  1000.0
   -69.75    46.25    1973   547.3
   -69.75    46.25    1974   355.2
   -69.75    46.25    1975   188.1
   -69.75    46.25    1976  1000.0
   -69.75    46.25    1977   570.5
   -69.75    46.25    1978   173.8
   -69.75    46.25    1979   151.6
   -69.75    46.25    1980   212.6
   -69.75    46.25    1981  1000.0
   -69.75    46.25    1982   151.8
   -69.75    46.25    1983   118.3
   -69.75    46.25    1984   508.5
   -69.75    46.25    1985   185.8
   -69.75    46.25    1986  1000.0
   -69.75    46.25    1987   169.0
   -69.75    46.25    1988   190.6
   -69.75    46.25    1989   217.3
   -69.75    46.25    1990   325.8
   -69.75    46.25    1991   131.6
   -69.75    46.25    1992   342.2
   -69.75    46.25    1993   856.6
   -69.75    46.25    1994   782.1
   -69.75    46.25    1995   123.1
   -69.75    46.25    1996   197.7
   -69.75    46.25    1997   510.2
   -69.75    46.25    1998   384.6
   -69.75    46.25    1999   137.4
   -69.75    46.25    2000   261.0
   -69.75    46.25    2001   158.7
   -69.75    46.25    2002   125.0
   -69.75    46.25    2003   282.8
   -69.75    46.25    2004   887.6
   -69.75    46.25    2005   406.5
   -69.75    46.25    2006  1000.0
   -69.75    46.25    2007   210.8
   -69.75    46.25    2008   596.3
   -69.75    46.25    2009   289.6
   -69.75    46.25    2010   154.1
   -69.75    46.25    2011  1000.0
   -69.75    46.25    2012   199.3
   -69.75    46.25    2013   964.0
   -69.75    46.25    2014   514.6
   -71.25    46.25    1901  1000.0
   -71.25    46.25    1902  1000.0
   -71.25    46.25    1903  1000.0
   -71.25    46.25    1904  1000.0
   -71.25    46.25    1905  1000.0
   -71.25    46.25    1906  1000.0
   -71.25    46.25    1907  1000.0
   -71.25    46.25    1908   125.8
   -71.25    46.25    1909   184.5
   -71.25    46.25    1910   315.1
   -71.25    46.25    1911   622.9
   -71.25    46.25    1912   738.8
   -71.25    46.25    1913   695.6
   -71.25    46.25    1914   120.6
   -71.25    46.25    1915   128.1
   -71.25    46.25    1916   562.6
   -71.25    46.25    1917  1000.0
   -71.25    46.25    1918  1000.0
   -71.25    46.25    1919  1000.0
   -71.25    46.25    1920   957.2
   -71.25    46.25    1921   146.4
   -71.25    46.25    1922   157.5
   -71.25    46.25    1923   383.6
   -71.25    46.25    1924   568.7
   -71.25    46.25    1925  1000.0
   -71.25    46.25    1926   799.2
   -71.25    46.25    1927   598.8
   -71.25    46.25    1928  1000.0
   -71.25    46.25    1929  1000.0
   -71.25    46.25    1930  1000.0
   -71.25    46.25    1931  1000.0
   -71.25    46.25    1932  1000.0
   -71.25    46.25    1933   399.0
   -71.25    46.25    1934   588.2
   -71.25    46.25    1935   391.2
   -71.25    46.25    1936  1000.0
   -71.25    46.25    1937  1000.0
   -71.25    46.25    1938  1000.0
   -71.25    46.25    1939  1000.0
   -71.25    46.25    1940   792.8
   -71.25    46.25    1941   743.3
   -71.25    46.25    1942   250.2
   -71.25    46.25    1943  1000.0
   -71.25    46.25    1944   490.6
   -71.25    46.25    1945  1000.0
   -71.25    46.25    1946   119.6
   -71.25    46.25    1947   836.4
   -71.25    46.25    1948   228.5
   -71.25    46.25    1949   400.4
   -71.25    46.25    1950   917.0
   -71.25    46.25    1951  1000.0
   -71.25    46.25    1952   832.5
   -71.25    46.25    1953   115.7
   -71.25    46.25    1954  1000.0
   -71.25    46.25    1955   252.1
   -71.25    46.25    1956  1000.0
   -71.25    46.25    1957  1000.0
   -71.25    46.25    1958  1000.0
   -71.25    46.25    1959   847.7
   -71.25    46.25    1960   643.1
   -71.25    46.25    1961   833.2
   -71.25    46.25    1962  1000.0
   -71.25    46.25    1963   455.3
   -71.25    46.25    1964   925.5
   -71.25    46.25    1965   278.3
   -71.25    46.25    1966   725.3
   -71.25    46.25    1967  1000.0
   -71.25    46.25    1968   311.0
   -71.25    46.25    1969  1000.0
   -71.25    46.25    1970  1000.0
   -71.25    46.25    1971  1000.0
   -71.25    46.25    1972  1000.0
   -71.25    46.25    1973  1000.0
   -71.25    46.25    1974   821.6
   -71.25    46.25    1975   729.7
   -71.25    46.25    1976  1000.0
   -71.25    46.25    1977  1000.0
   -71.25    46.25    1978   520.8
   -71.25    46.25    1979   618.8
   -71.25    46.25    1980   885.1
   -71.25    46.25    1981  1000.0
   -71.25    46.25    1982   591.0
   -71.25    46.25    1983   129.0
   -71.25    46.25    1984   788.8
   -71.25    46.25    1985   412.8
   -71.25    46.25    1986  1000.0
   -71.25    46.25    1987   843.3
   -71.25    46.25    1988   454.1
   -71.25    46.25    1989   518.1
   -71.25    46.25    1990  1000.0
   -71.25    46.25    1991   143.7
   -71.25    46.25    1992  1000.0
   -71.25    46.25    1993  1000.0
   -71.25    46.25    1994  1000.0
   -71.25    46.25    1995   658.9
   -71.25    46.25    1996   958.7
   -71.25    46.25    1997  1000.0
   -71.25    46.25    1998  1000.0
   -71.25    46.25    1999  1000.0
   -71.25    46.25    2000  1000.0
   -71.25    46.25    2001  1000.0
   -71.25    46.25    2002   303.2
   -71.25    46.25    2003  1000.0
   -71.25    46.25    2004  1000.0
   -71.25    46.25    2005  1000.0
   -71.25    46.25    2006  1000.0
   -71.25    46.25    2007  1000.0
   -71.25    46.25    2008  1000.0
   -71.25    46.25    2009  1000.0
   -71.25    46.25    2010  1000.0
   -71.25    46.25    2011  1000.0
   -71.25    46.25    2012  1000.0
   -71.25    46.25    2013  1000.0
   -71.25    46.25    2014  1000.0
   -73.25    42.25    1901   347.1
   -73.25    42.25    1902   877.7
   -73.25    42.25    1903   168.1
   -73.25    42.25    1904   347.5
   -73.25    42.25    1905   416.5
   -73.25    42.25    1906   823.7
   -73.25    42.25    1907   133.3
   -73.25    42.25    1908   117.7
   -73.25    42.25    1909   137.8
   -73.25    42.25    1910   141.2
   -73.25    42.25    1911   125.2
   -73.25    42.25    1912   133.1
   -73.25    42.25    1913   117.7
   -73.25    42.25    1914   266.8
   -73.25    42.25    1915   254.1
   -73.25    42.25    1916   551.2
   -73.25    42.25    1917   719.9
   -73.25    42.25    1918   150.8
   -73.25    42.25    1919   709.9
   -73.25    42.25    1920   655.4
   -73.25    42.25    1921   121.0
   -73.25    42.25    1922   651.1
   -73.25    42.25    1923   118.7
   -73.25    42.25    1924   314.0
   -73.25    42.25    1925   488.0
   -73.25    42.25    1926   130.4
   -73.25    42.25    1927   321.3
   -73.25    42.25    1928   988.1
   -73.25    42.25    1929   119.1
   -73.25    42.25    1930   119.8
   -73.25    42.25    1931   874.5
   -73.25    42.25    1932   127.3
   -73.25    42.25    1933   308.3
   -73.25    42.25    1934   598.2
   -73.25    42.25    1935   570.0
   -73.25    42.25    1936   298.7
   -73.25    42.25    1937   535.8
   -73.25    42.25    1938   998.1
   -73.25    42.25    1939   481.7
   -73.25    42.25    1940   223.5
   -73.25    42.25    1941   189.3
   -73.25    42.25    1942   422.3
   -73.25    42.25    1943   324.3
   -73.25    42.25    1944   130.4
   -73.25    42.25    1945   393.2
   -73.25    42.25    1946   269.0
   -73.25    42.25    1947   178.4
   -73.25    42.25    1948   121.1
   -73.25    42.25    1949   119.8
   -73.25    42.25    1950   153.6
   -73.25    42.25    1951   691.6
   -73.25    42.25    1952   699.5
   -73.25    42.25    1953   119.3
   -73.25    42.25    1954   254.9
   -73.25    42.25    1955   165.1
   -73.25    42.25    1956   118.6
   -73.25    42.25    1957   134.2
   -73.25    42.25    1958   216.5
   -73.25    42.25    1959   125.2
   -73.25    42.25    1960  1000.0
   -73.25    42.25    1961  1000.0
   -73.25    42.25    1962   293.5
   -73.25    42.25    1963   242.7
   -73.25    42.25    1964    39.9
   -73.25    42.25    1965   154.7
   -73.25    42.25    1966   368.3
   -73.25    42.25    1967   243.1
   -73.25    42.25    1968   129.8
   -73.25    42.25    1969   833.9
   -73.25    42.25    1970   166.5
   -73.25    42.25    1971   307.4
   -73.25    42.25    1972   324.3
   -73.25    42.25    1973   127.0
   -73.25    42.25    1974   715.2
   -73.25    42.25    1975   691.5
   -73.25    42.25    1976   846.0
   -73.25    42.25    1977   536.1
   -73.25    42.25    1978   203.4
   -73.25    42.25    1979   165.8
   -73.25    42.25    1980   119.3
   -73.25    42.25    1981   206.5
   -73.25    42.25    1982   441.6
   -73.25    42.25    1983   119.8
   -73.25    42.25    1984   913.8
   -73.25    42.25    1985   122.2
   -73.25    42.25    1986   320.6
   -73.25    42.25    1987   118.1
   -73.25    42.25    1988   140.6
   -73.25    42.25    1989  1000.0
   -73.25    42.25    1990   340.1
   -73.25    42.25    1991   300.6
   -73.25    42.25    1992   411.4
   -73.25    42.25    1993   123.4
   -73.25    42.25    1994   363.2
   -73.25    42.25    1995   117.5
   -73.25    42.25    1996   185.2
   -73.25    42.25    1997   297.2
   -73.25    42.25    1998   318.7
   -73.25    42.25    1999   127.9
   -73.25    42.25    2000  1000.0
   -73.25    42.25    2001   118.4
   -73.25    42.25    2002   127.3
   -73.25    42.25    2003   268.0
   -73.25    42.25    2004   862.8
   -73.25    42.25    2005   316.3
   -73.25    42.25    2006  1000.0
   -73.25    42.25    2007   318.5
   -73.25    42.25    2008  1000.0
   -73.25    42.25    2009  1000.0
   -73.25    42.25    2010   122.8
   -73.25    42.25    2011   871.1
   -73.25    42.25    2012   209.1
   -73.25    42.25    2013   860.7
   -73.25    42.25    2014   509.5
   -71.75    43.25    1901   498.2
   -71.75    43.25    1902   528.5
   -71.75    43.25    1903   139.6
   -71.75    43.25    1904   161.2
   -71.75    43.25    1905   464.0
   -71.75    43.25    1906   309.4
   -71.75    43.25    1907   330.8
   -71.75    43.25    1908   116.7
   -71.75    43.25    1909   127.2
   -71.75    43.25    1910   160.2
   -71.75    43.25    1911   174.5
   -71.75    43.25    1912   137.0
   -71.75    43.25    1913   118.1
   -71.75    43.25    1914   127.6
   -71.75    43.25    1915   149.4
   -71.75    43.25    1916   823.0
   -71.75    43.25    1917   333.1
   -71.75    43.25    1918   322.0
   -71.75    43.25    1919   121.5
   -71.75    43.25    1920   397.1
   -71.75    43.25    1921   126.9
   -71.75    43.25    1922   318.6
   -71.75    43.25    1923   118.3
   -71.75    43.25    1924   129.4
   -71.75    43.25    1925   138.9
   -71.75    43.25    1926   134.8
   -71.75    43.25    1927   147.9
   -71.75    43.25    1928   587.1
   -71.75    43.25    1929   143.1
   -71.75    43.25    1930   173.7
   -71.75    43.25    1931   409.0
   -71.75    43.25    1932   147.9
   -71.75    43.25    1933   144.3
   -71.75    43.25    1934   234.5
   -71.75    43.25    1935   241.6
   -71.75    43.25    1936   148.2
   -71.75    43.25    1937   262.4
   -71.75    43.25    1938   423.4
   -71.75    43.25    1939   162.3
   -71.75    43.25    1940   324.3
   -71.75    43.25    1941   336.8
   -71.75    43.25    1942   136.4
   -71.75    43.25    1943   515.3
   -71.75    43.25    1944   133.0
   -71.75    43.25    1945   186.0
   -71.75    43.25    1946   162.0
   -71.75    43.25    1947   129.7
   -71.75    43.25    1948   132.2
   -71.75    43.25    1949   214.3
   -71.75    43.25    1950   137.3
   -71.75    43.25    1951   605.1
   -71.75    43.25    1952   156.1
   -71.75    43.25    1953   130.6
   -71.75    43.25    1954   518.9
   -71.75    43.25    1955   177.5
   -71.75    43.25    1956   175.2
   -71.75    43.25    1957   176.5
   -71.75    43.25    1958   231.6
   -71.75    43.25    1959   139.4
   -71.75    43.25    1960   209.3
   -71.75    43.25    1961   164.9
   -71.75    43.25    1962   150.5
   -71.75    43.25    1963   111.1
   -71.75    43.25    1964   118.7
   -71.75    43.25    1965   139.3
   -71.75    43.25    1966   144.9
   -71.75    43.25    1967   233.2
   -71.75    43.25    1968   148.2
   -71.75    43.25    1969   205.0
   -71.75    43.25    1970   119.8
   -71.75    43.25    1971   127.8
   -71.75    43.25    1972   150.9
   -71.75    43.25    1973   182.7
   -71.75    43.25    1974   122.6
   -71.75    43.25    1975   146.5
   -71.75    43.25    1976   170.9
   -71.75    43.25    1977   119.8
   -71.75    43.25    1978   118.5
   -71.75    43.25    1979   124.3
   -71.75    43.25    1980   119.4
   -71.75    43.25    1981   689.6
   -71.75    43.25    1982   126.0
   -71.75    43.25    1983   118.0
   -71.75    43.25    1984   120.0
   -71.75    43.25    1985   119.2
   -71.75    43.25    1986   792.7
   -71.75    43.25    1987   125.0
   -71.75    43.25    1988   135.5
   -71.75    43.25    1989   153.8
   -71.75    43.25    1990   184.1
   -71.75    43.25    1991   118.4
   -71.75    43.25    1992   118.7
   -71.75    43.25    1993   118.6
   -71.75    43.25    1994   162.0
   -71.75    43.25    1995   119.6
   -71.75    43.25    1996   135.0
   -71.75    43.25    1997   119.0
   -71.75    43.25    1998   158.3
   -71.75    43.25    1999   127.2
   -71.75    43.25    2000   160.5
   -71.75    43.25    2001   122.8
   -71.75    43.25    2002   132.1
   -71.75    43.25    2003   160.1
   -71.75    43.25    2004   170.1
   -71.75    43.25    2005   339.7
   -71.75    43.25    2006   377.5
   -71.75    43.25    2007   162.3
   -71.75    43.25    2008   199.2
   -71.75    43.25    2009   371.7
   -71.75    43.25    2010   125.3
   -71.75    43.25    2011   170.8
   -71.75    43.25    2012   343.8
   -71.75    43.25    2013   359.7
