      Lon      Lat    Year     BNE    BINE     BNS    TeNE    TeBS     IBS    TeBE    TrBE   TrIBE    TrBR     C3G     C4G   Total
   -71.75    42.25    1924   0.005   0.012   0.000   0.000   0.256   0.012   0.000   0.000   0.000   0.000   0.069   0.000   0.354
   -71.75    42.25    1925   0.006   0.015   0.000   0.000   0.286   0.015   0.000   0.000   0.000   0.000   0.076   0.000   0.399
   -71.75    42.25    1926   0.005   0.014   0.000   0.000   0.242   0.012   0.000   0.000   0.000   0.000   0.065   0.000   0.338
   -71.75    42.25    1927   0.008   0.019   0.000   0.000   0.428   0.018   0.000   0.000   0.000   0.000   0.086   0.000   0.558
   -71.75    42.25    1928   0.008   0.021   0.000   0.000   0.406   0.020   0.000   0.000   0.000   0.000   0.081   0.000   0.535
   -71.75    42.25    1929   0.006   0.017   0.000   0.000   0.251   0.015   0.000   0.000   0.000   0.000   0.057   0.000   0.346
   -71.75    42.25    1930   0.004   0.016   0.000   0.000   0.242   0.015   0.000   0.000   0.000   0.000   0.054   0.000   0.332
   -71.75    42.25    1931   0.008   0.020   0.000   0.000   0.464   0.022   0.000   0.000   0.000   0.000   0.061   0.000   0.574
   -71.75    42.25    1932   0.007   0.019   0.000   0.000   0.315   0.017   0.000   0.000   0.000   0.000   0.045   0.000   0.403
   -71.75    42.25    1933   0.006   0.018   0.000   0.000   0.308   0.017   0.000   0.000   0.000   0.000   0.047   0.000   0.396
   -71.75    42.25    1934   0.009   0.022   0.000   0.000   0.422   0.022   0.000   0.000   0.000   0.000   0.052   0.000   0.528
   -71.75    42.25    1935   0.008   0.022   0.000   0.000   0.414   0.022   0.000   0.000   0.000   0.000   0.049   0.000   0.515
